,rawContent,status,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_tokens_stemmed
10,kenapa saat saya comeback main mlselalu ngebug padahal wifi nyala dan sinyal bagus penyimpanan juga masi banyaktapi kenapa selalu begitu dan pas lagi tutorialdah ngekill minion nya tapi enemy yang lain ngga muncul dan juga wilayah nya dibatasijadi saya bingung harus bagaimana tolong di update,1,"['kenapa', 'saat', 'saya', 'comeback', 'main', 'mlselalu', 'ngebug', 'padahal', 'wifi', 'nyala', 'dan', 'sinyal', 'bagus', 'penyimpanan', 'juga', 'masi', 'banyaktapi', 'kenapa', 'selalu', 'begitu', 'dan', 'pas', 'lagi', 'tutorialdah', 'ngekill', 'minion', 'nya', 'tapi', 'enemy', 'yang', 'lain', 'ngga', 'muncul', 'dan', 'juga', 'wilayah', 'nya', 'dibatasijadi', 'saya', 'bingung', 'harus', 'bagaimana', 'tolong', 'di', 'update']",<FreqDist with 39 samples and 45 outcomes>,"['comeback', 'main', 'mlselalu', 'ngebug', 'wifi', 'nyala', 'sinyal', 'bagus', 'penyimpanan', 'masi', 'banyaktapi', 'pas', 'tutorialdah', 'ngekill', 'minion', 'enemy', 'ngga', 'muncul', 'wilayah', 'dibatasijadi', 'bingung', 'tolong', 'update']","['comeback', 'main', 'mlselalu', 'ngebug', 'wifi', 'nyala', 'sinyal', 'bagus', 'simpan', 'mas', 'banyaktapi', 'pas', 'tutorialdah', 'ngekill', 'minion', 'enemy', 'ngga', 'muncul', 'wilayah', 'dibatasijadi', 'bingung', 'tolong', 'update']"
11,makin sering update gk jelas terlalu fokus event sementara masalah jaringan dikesampingkan padahal jaringan adalah hal yg paling penting dalam permainan bukan skin tolonglah developer tingkatkan pengalaman bermain player perbaiki masalah jaringan ping tinggi jangan hanya uang saja yg kalian pikirkan,1,"['makin', 'sering', 'update', 'gk', 'jelas', 'terlalu', 'fokus', 'event', 'sementara', 'masalah', 'jaringan', 'dikesampingkan', 'padahal', 'jaringan', 'adalah', 'hal', 'yg', 'paling', 'penting', 'dalam', 'permainan', 'bukan', 'skin', 'tolonglah', 'developer', 'tingkatkan', 'pengalaman', 'bermain', 'player', 'perbaiki', 'masalah', 'jaringan', 'ping', 'tinggi', 'jangan', 'hanya', 'uang', 'saja', 'yg', 'kalian', 'pikirkan']",<FreqDist with 37 samples and 41 outcomes>,"['update', 'gk', 'fokus', 'event', 'jaringan', 'dikesampingkan', 'jaringan', 'permainan', 'skin', 'tolonglah', 'developer', 'tingkatkan', 'pengalaman', 'bermain', 'player', 'perbaiki', 'jaringan', 'ping', 'uang', 'pikirkan']","['update', 'gk', 'fokus', 'event', 'jaring', 'samping', 'jaring', 'main', 'skin', 'tolong', 'developer', 'tingkat', 'alam', 'main', 'player', 'baik', 'jaring', 'ping', 'uang', 'pikir']"
12,pas login sinyalnya bagus pas mau bertanding tibatiba merah dan kadang saat bertanding suka ngehang lama banget sampe menitan bahkan lebih sampe afk padahal ram gede seharusnya yg paling penting yg harus diperbaiki dan yg diutamakan tuh masalah sinyalnya juga bug jangan hanya sekedar heronya skinnya dll yg diperbaiki percuma hero bagus penampilan bagus tapi sinyal gk ada perubahan,1,"['pas', 'login', 'sinyalnya', 'bagus', 'pas', 'mau', 'bertanding', 'tibatiba', 'merah', 'dan', 'kadang', 'saat', 'bertanding', 'suka', 'ngehang', 'lama', 'banget', 'sampe', 'menitan', 'bahkan', 'lebih', 'sampe', 'afk', 'padahal', 'ram', 'gede', 'seharusnya', 'yg', 'paling', 'penting', 'yg', 'harus', 'diperbaiki', 'dan', 'yg', 'diutamakan', 'tuh', 'masalah', 'sinyalnya', 'juga', 'bug', 'jangan', 'hanya', 'sekedar', 'heronya', 'skinnya', 'dll', 'yg', 'diperbaiki', 'percuma', 'hero', 'bagus', 'penampilan', 'bagus', 'tapi', 'sinyal', 'gk', 'ada', 'perubahan']",<FreqDist with 48 samples and 59 outcomes>,"['pas', 'login', 'sinyalnya', 'bagus', 'pas', 'bertanding', 'tibatiba', 'merah', 'kadang', 'bertanding', 'suka', 'ngehang', 'banget', 'sampe', 'menitan', 'sampe', 'afk', 'ram', 'gede', 'diperbaiki', 'diutamakan', 'sinyalnya', 'bug', 'sekedar', 'heronya', 'skinnya', 'dll', 'diperbaiki', 'hero', 'bagus', 'penampilan', 'bagus', 'sinyal', 'gk', 'perubahan']","['pas', 'login', 'sinyal', 'bagus', 'pas', 'tanding', 'tibatiba', 'merah', 'kadang', 'tanding', 'suka', 'ngehang', 'banget', 'sampe', 'menit', 'sampe', 'afk', 'ram', 'gede', 'baik', 'utama', 'sinyal', 'bug', 'dar', 'hero', 'skinnya', 'dll', 'baik', 'hero', 'bagus', 'tampil', 'bagus', 'sinyal', 'gk', 'ubah']"
13,aplikasi game ini sangat sangat rentan selalu saja ada masalah yg stuck di layar loading lah yg tida bisa krn file error lah yg bisa bs afk sendiri lah sayang game nya seru tapi kebanyakan masalah hal itu membuat ragu utk beli skin atau hero ke akun kita krn game nya rempong,1,"['aplikasi', 'game', 'ini', 'sangat', 'sangat', 'rentan', 'selalu', 'saja', 'ada', 'masalah', 'yg', 'stuck', 'di', 'layar', 'loading', 'lah', 'yg', 'tida', 'bisa', 'krn', 'file', 'error', 'lah', 'yg', 'bisa', 'bs', 'afk', 'sendiri', 'lah', 'sayang', 'game', 'nya', 'seru', 'tapi', 'kebanyakan', 'masalah', 'hal', 'itu', 'membuat', 'ragu', 'utk', 'beli', 'skin', 'atau', 'hero', 'ke', 'akun', 'kita', 'krn', 'game', 'nya', 'rempong']",<FreqDist with 41 samples and 52 outcomes>,"['aplikasi', 'game', 'rentan', 'stuck', 'layar', 'loading', 'tida', 'file', 'error', 'bs', 'afk', 'sayang', 'game', 'seru', 'kebanyakan', 'ragu', 'beli', 'skin', 'hero', 'akun', 'game', 'rempong']","['aplikasi', 'game', 'rentan', 'stuck', 'layar', 'loading', 'tida', 'file', 'error', 'bs', 'afk', 'sayang', 'game', 'seru', 'banyak', 'ragu', 'beli', 'skin', 'hero', 'akun', 'game', 'rempong']"
14,game ini bagus aja tapi knp pas masuk ke dalam game nya langsung bug yang ku maksud kayak gitu misalnya kita main game tapi bug nya banyak tapi kok pas liat liat map itu keluar sendiri yang itu yang aku bikin kesal banget sih tapi bisa di perbaiki lagi gk sih game nya suka bug gitu jadi aneh aja oke itu aja yang kusampaikan sampai jumpa lagi,1,"['game', 'ini', 'bagus', 'aja', 'tapi', 'knp', 'pas', 'masuk', 'ke', 'dalam', 'game', 'nya', 'langsung', 'bug', 'yang', 'ku', 'maksud', 'kayak', 'gitu', 'misalnya', 'kita', 'main', 'game', 'tapi', 'bug', 'nya', 'banyak', 'tapi', 'kok', 'pas', 'liat', 'liat', 'map', 'itu', 'keluar', 'sendiri', 'yang', 'itu', 'yang', 'aku', 'bikin', 'kesal', 'banget', 'sih', 'tapi', 'bisa', 'di', 'perbaiki', 'lagi', 'gk', 'sih', 'game', 'nya', 'suka', 'bug', 'gitu', 'jadi', 'aneh', 'aja', 'oke', 'itu', 'aja', 'yang', 'kusampaikan', 'sampai', 'jumpa', 'lagi']",<FreqDist with 45 samples and 67 outcomes>,"['game', 'bagus', 'knp', 'pas', 'masuk', 'game', 'langsung', 'bug', 'ku', 'maksud', 'kayak', 'gitu', 'main', 'game', 'bug', 'pas', 'liat', 'liat', 'map', 'kesal', 'banget', 'perbaiki', 'gk', 'game', 'suka', 'bug', 'gitu', 'aneh', 'oke', 'kusampaikan', 'jumpa']","['game', 'bagus', 'knp', 'pas', 'masuk', 'game', 'langsung', 'bug', 'ku', 'maksud', 'kayak', 'gitu', 'main', 'game', 'bug', 'pas', 'liat', 'liat', 'map', 'kesal', 'banget', 'baik', 'gk', 'game', 'suka', 'bug', 'gitu', 'aneh', 'oke', 'sampai', 'jumpa']"
15,auto uninstall game sampahsudah hampir gb makan memori internalupdate event gak guna banyak bug sering freezeyang buat banyak player feeder sekarang bukan karena mereka gk bisa maintapi karna grafis game ini semakin tinggi gk smooth di hp spek biasa,1,"['auto', 'uninstall', 'game', 'sampahsudah', 'hampir', 'gb', 'makan', 'memori', 'internalupdate', 'event', 'gak', 'guna', 'banyak', 'bug', 'sering', 'freezeyang', 'buat', 'banyak', 'player', 'feeder', 'sekarang', 'bukan', 'karena', 'mereka', 'gk', 'bisa', 'maintapi', 'karna', 'grafis', 'game', 'ini', 'semakin', 'tinggi', 'gk', 'smooth', 'di', 'hp', 'spek', 'biasa']",<FreqDist with 36 samples and 39 outcomes>,"['auto', 'uninstall', 'game', 'sampahsudah', 'gb', 'makan', 'memori', 'internalupdate', 'event', 'bug', 'freezeyang', 'player', 'feeder', 'gk', 'maintapi', 'karna', 'grafis', 'game', 'gk', 'smooth', 'hp', 'spek']","['auto', 'uninstall', 'game', 'sampahsudah', 'gb', 'makan', 'memori', 'internalupdate', 'event', 'bug', 'freezeyang', 'player', 'feeder', 'gk', 'maintapi', 'karna', 'grafis', 'game', 'gk', 'smooth', 'hp', 'spek']"
16,sekarang banyak crush system ku kira dari provider eh ternyata pindah tempat di lokasi sama dengan player lain tapi tetap lag freeze force system jaringan tiba gak nyaut lah padahal buat sharing wifi temen malah masih lancar hadeh tambah masalah lagi nge rank dah selesai eh malah gak kehitung hasil pertandingan nya kalau mau tanya spek cpu nya snapdragon pengaturan sesuai rekomendasi,1,"['sekarang', 'banyak', 'crush', 'system', 'ku', 'kira', 'dari', 'provider', 'eh', 'ternyata', 'pindah', 'tempat', 'di', 'lokasi', 'sama', 'dengan', 'player', 'lain', 'tapi', 'tetap', 'lag', 'freeze', 'force', 'system', 'jaringan', 'tiba', 'gak', 'nyaut', 'lah', 'padahal', 'buat', 'sharing', 'wifi', 'temen', 'malah', 'masih', 'lancar', 'hadeh', 'tambah', 'masalah', 'lagi', 'nge', 'rank', 'dah', 'selesai', 'eh', 'malah', 'gak', 'kehitung', 'hasil', 'pertandingan', 'nya', 'kalau', 'mau', 'tanya', 'spek', 'cpu', 'nya', 'snapdragon', 'pengaturan', 'sesuai', 'rekomendasi']",<FreqDist with 57 samples and 62 outcomes>,"['crush', 'system', 'ku', 'provider', 'eh', 'pindah', 'lokasi', 'player', 'lag', 'freeze', 'force', 'system', 'jaringan', 'nyaut', 'sharing', 'wifi', 'temen', 'lancar', 'hadeh', 'nge', 'rank', 'dah', 'selesai', 'eh', 'kehitung', 'hasil', 'pertandingan', 'spek', 'cpu', 'snapdragon', 'pengaturan', 'sesuai', 'rekomendasi']","['crush', 'system', 'ku', 'provider', 'eh', 'pindah', 'lokasi', 'player', 'lag', 'freeze', 'force', 'system', 'jaring', 'nyaut', 'sharing', 'wifi', 'temen', 'lancar', 'hadeh', 'nge', 'rank', 'dah', 'selesai', 'eh', 'hitung', 'hasil', 'tanding', 'spek', 'cpu', 'snapdragon', 'atur', 'sesuai', 'rekomendasi']"
17,ml sekarang lebih masalah ke soal sinyal padahal sinyal di hp saya bagus bangetlancar tapi selama saya main mlbb ini saya sering mengalami penurunan fps yg drastis tidak respon cepat saat saya menekan fitur apapun misal shopevent dll disaat pertandingan saya sering mendapatkan fps merah ngefreze lag tolong lebih diperhatikan soal sinyal jangan fokus update trus,1,"['ml', 'sekarang', 'lebih', 'masalah', 'ke', 'soal', 'sinyal', 'padahal', 'sinyal', 'di', 'hp', 'saya', 'bagus', 'bangetlancar', 'tapi', 'selama', 'saya', 'main', 'mlbb', 'ini', 'saya', 'sering', 'mengalami', 'penurunan', 'fps', 'yg', 'drastis', 'tidak', 'respon', 'cepat', 'saat', 'saya', 'menekan', 'fitur', 'apapun', 'misal', 'shopevent', 'dll', 'disaat', 'pertandingan', 'saya', 'sering', 'mendapatkan', 'fps', 'merah', 'ngefreze', 'lag', 'tolong', 'lebih', 'diperhatikan', 'soal', 'sinyal', 'jangan', 'fokus', 'update', 'trus']",<FreqDist with 46 samples and 56 outcomes>,"['ml', 'sinyal', 'sinyal', 'hp', 'bagus', 'bangetlancar', 'main', 'mlbb', 'mengalami', 'penurunan', 'fps', 'drastis', 'respon', 'cepat', 'menekan', 'fitur', 'apapun', 'shopevent', 'dll', 'disaat', 'pertandingan', 'fps', 'merah', 'ngefreze', 'lag', 'tolong', 'diperhatikan', 'sinyal', 'fokus', 'update', 'trus']","['ml', 'sinyal', 'sinyal', 'hp', 'bagus', 'bangetlancar', 'main', 'mlbb', 'alami', 'turun', 'fps', 'drastis', 'respon', 'cepat', 'tekan', 'fitur', 'apa', 'shopevent', 'dll', 'saat', 'tanding', 'fps', 'merah', 'ngefreze', 'lag', 'tolong', 'perhati', 'sinyal', 'fokus', 'update', 'trus']"
18,kebanyakan ngurusin event sampe kenyamanan playernya kurang diperhatiin setiap aku main beberapa match terus aja ada match yang disconnect padahal sinyal sama device aman apalagi baru ini gua pernah disconnect terus nggak bisa in game lagi tolong diperbaiki moonton problem kayak gini tolong jangan di cuekin,1,"['kebanyakan', 'ngurusin', 'event', 'sampe', 'kenyamanan', 'playernya', 'kurang', 'diperhatiin', 'setiap', 'aku', 'main', 'beberapa', 'match', 'terus', 'aja', 'ada', 'match', 'yang', 'disconnect', 'padahal', 'sinyal', 'sama', 'device', 'aman', 'apalagi', 'baru', 'ini', 'gua', 'pernah', 'disconnect', 'terus', 'nggak', 'bisa', 'in', 'game', 'lagi', 'tolong', 'diperbaiki', 'moonton', 'problem', 'kayak', 'gini', 'tolong', 'jangan', 'di', 'cuekin']",<FreqDist with 42 samples and 46 outcomes>,"['kebanyakan', 'ngurusin', 'event', 'sampe', 'kenyamanan', 'playernya', 'diperhatiin', 'main', 'match', 'match', 'disconnect', 'sinyal', 'device', 'aman', 'gua', 'disconnect', 'nggak', 'in', 'game', 'tolong', 'diperbaiki', 'moonton', 'problem', 'kayak', 'gini', 'tolong', 'cuekin']","['banyak', 'ngurusin', 'event', 'sampe', 'nyaman', 'playernya', 'diperhatiin', 'main', 'match', 'match', 'disconnect', 'sinyal', 'device', 'aman', 'gua', 'disconnect', 'nggak', 'in', 'game', 'tolong', 'baik', 'moonton', 'problem', 'kayak', 'gin', 'tolong', 'cuekin']"
19,kenapa ketika bermain pasti menghubungkan jaringan padahal signal bagus dan mendapat notif afk padahal tidak keluar dari permainan banyak sekali bugs tolong diperbaiki lagi untuk bugs dan untuk penyimpanan bisa dikurangi baru berapa kali bermain penyimpanan sudah gb,1,"['kenapa', 'ketika', 'bermain', 'pasti', 'menghubungkan', 'jaringan', 'padahal', 'signal', 'bagus', 'dan', 'mendapat', 'notif', 'afk', 'padahal', 'tidak', 'keluar', 'dari', 'permainan', 'banyak', 'sekali', 'bugs', 'tolong', 'diperbaiki', 'lagi', 'untuk', 'bugs', 'dan', 'untuk', 'penyimpanan', 'bisa', 'dikurangi', 'baru', 'berapa', 'kali', 'bermain', 'penyimpanan', 'sudah', 'gb']",<FreqDist with 32 samples and 38 outcomes>,"['bermain', 'menghubungkan', 'jaringan', 'signal', 'bagus', 'notif', 'afk', 'permainan', 'bugs', 'tolong', 'diperbaiki', 'bugs', 'penyimpanan', 'dikurangi', 'kali', 'bermain', 'penyimpanan', 'gb']","['main', 'hubung', 'jaring', 'signal', 'bagus', 'notif', 'afk', 'main', 'bugs', 'tolong', 'baik', 'bugs', 'simpan', 'rang', 'kali', 'main', 'simpan', 'gb']"
20,tolong bet nih sistem ranked untuk solo player ubah lah masa di kasi tim yg  bisa main mulufeeder tambahan masi banyak bug yg saya temuin di control nya contoh nya di analog sama saya ga bisa mencet lebih dari tombol,1,"['tolong', 'bet', 'nih', 'sistem', 'ranked', 'untuk', 'solo', 'player', 'ubah', 'lah', 'masa', 'di', 'kasi', 'tim', 'yg', 'bisa', 'main', 'mulufeeder', 'tambahan', 'masi', 'banyak', 'bug', 'yg', 'saya', 'temuin', 'di', 'control', 'nya', 'contoh', 'nya', 'di', 'analog', 'sama', 'saya', 'ga', 'bisa', 'mencet', 'lebih', 'dari', 'tombol']",<FreqDist with 34 samples and 40 outcomes>,"['tolong', 'bet', 'sistem', 'ranked', 'solo', 'player', 'ubah', 'kasi', 'tim', 'main', 'mulufeeder', 'tambahan', 'masi', 'bug', 'temuin', 'control', 'contoh', 'analog', 'mencet', 'tombol']","['tolong', 'bet', 'sistem', 'ranked', 'solo', 'player', 'ubah', 'kasi', 'tim', 'main', 'mulufeeder', 'tambah', 'mas', 'bug', 'temuin', 'control', 'contoh', 'analog', 'mencet', 'tombol']"
21,tolong untuk pihak developer nya atau moonton sekarang inih mobile legend terlalu banyak masalah apalagi soal bug sinyaljaringan serta penyimpanan sering kali hp menengah ke bawah sering penuh penyimpanan datanya karenan penyimpanan data ml terlalu besar dan yg paling serius dan sangat menggangu saya saat bermain sering kali ngeleg dan tiba menghubungkan ulang padahal jaringansinyal sangat baik tolong sekali buat pihak developernya untuk diperbaiki lg mslh mslh yg ada,1,"['tolong', 'untuk', 'pihak', 'developer', 'nya', 'atau', 'moonton', 'sekarang', 'inih', 'mobile', 'legend', 'terlalu', 'banyak', 'masalah', 'apalagi', 'soal', 'bug', 'sinyaljaringan', 'serta', 'penyimpanan', 'sering', 'kali', 'hp', 'menengah', 'ke', 'bawah', 'sering', 'penuh', 'penyimpanan', 'datanya', 'karenan', 'penyimpanan', 'data', 'ml', 'terlalu', 'besar', 'dan', 'yg', 'paling', 'serius', 'dan', 'sangat', 'menggangu', 'saya', 'saat', 'bermain', 'sering', 'kali', 'ngeleg', 'dan', 'tiba', 'menghubungkan', 'ulang', 'padahal', 'jaringansinyal', 'sangat', 'baik', 'tolong', 'sekali', 'buat', 'pihak', 'developernya', 'untuk', 'diperbaiki', 'lg', 'mslh', 'mslh', 'yg', 'ada']",<FreqDist with 55 samples and 69 outcomes>,"['tolong', 'developer', 'moonton', 'inih', 'mobile', 'legend', 'bug', 'sinyaljaringan', 'penyimpanan', 'kali', 'hp', 'menengah', 'penuh', 'penyimpanan', 'datanya', 'karenan', 'penyimpanan', 'data', 'ml', 'serius', 'menggangu', 'bermain', 'kali', 'ngeleg', 'menghubungkan', 'ulang', 'jaringansinyal', 'tolong', 'developernya', 'diperbaiki', 'lg', 'mslh', 'mslh']","['tolong', 'developer', 'moonton', 'inih', 'mobile', 'legend', 'bug', 'sinyaljaringan', 'simpan', 'kali', 'hp', 'tengah', 'penuh', 'simpan', 'data', 'karenan', 'simpan', 'data', 'ml', 'serius', 'menggangu', 'main', 'kali', 'ngeleg', 'hubung', 'ulang', 'jaringansinyal', 'tolong', 'developer', 'baik', 'lg', 'mslh', 'mslh']"
22,makin hari makin parah bug dan jaringanselalu patah tiap bermain moonton hanya mementingkan event mulu tidak relavan kepada para player nyabermain mlbb sekarang makin gak nyaman dengan masalah jaringan dan bugtidak pernah di perbaiki hanya mementingkan pendapatan dari pada kualitas game itu sendiri,1,"['makin', 'hari', 'makin', 'parah', 'bug', 'dan', 'jaringanselalu', 'patah', 'tiap', 'bermain', 'moonton', 'hanya', 'mementingkan', 'event', 'mulu', 'tidak', 'relavan', 'kepada', 'para', 'player', 'nyabermain', 'mlbb', 'sekarang', 'makin', 'gak', 'nyaman', 'dengan', 'masalah', 'jaringan', 'dan', 'bugtidak', 'pernah', 'di', 'perbaiki', 'hanya', 'mementingkan', 'pendapatan', 'dari', 'pada', 'kualitas', 'game', 'itu', 'sendiri']",<FreqDist with 38 samples and 43 outcomes>,"['parah', 'bug', 'jaringanselalu', 'patah', 'bermain', 'moonton', 'mementingkan', 'event', 'mulu', 'relavan', 'player', 'nyabermain', 'mlbb', 'nyaman', 'jaringan', 'bugtidak', 'perbaiki', 'mementingkan', 'pendapatan', 'kualitas', 'game']","['parah', 'bug', 'jaringanselalu', 'patah', 'main', 'moonton', 'penting', 'event', 'mulu', 'relavan', 'player', 'nyabermain', 'mlbb', 'nyaman', 'jaring', 'bugtidak', 'baik', 'penting', 'dapat', 'kualitas', 'game']"
23,gw kasih bintang karna semenjak update ini jaringan gw bagus lancar stabil malahan wifidata tapi pas waktu pertandingan sinyal mulai merah drop msms parah nya tolong dong monton banyak orang yg ngeluh tentang bug ini jangan perbaiki bug hiro aja jaringan perbaikin dulu gak papa hiro banyak bug nya tapi now adalah jaringan percuma kan kalo jaringan ngeleq terus untuk sementara gw unistal dulu moba nya karna bug sinyal sampai sekarang belum diperbaiki gw pindah game sebelah,1,"['gw', 'kasih', 'bintang', 'karna', 'semenjak', 'update', 'ini', 'jaringan', 'gw', 'bagus', 'lancar', 'stabil', 'malahan', 'wifidata', 'tapi', 'pas', 'waktu', 'pertandingan', 'sinyal', 'mulai', 'merah', 'drop', 'msms', 'parah', 'nya', 'tolong', 'dong', 'monton', 'banyak', 'orang', 'yg', 'ngeluh', 'tentang', 'bug', 'ini', 'jangan', 'perbaiki', 'bug', 'hiro', 'aja', 'jaringan', 'perbaikin', 'dulu', 'gak', 'papa', 'hiro', 'banyak', 'bug', 'nya', 'tapi', 'now', 'adalah', 'jaringan', 'percuma', 'kan', 'kalo', 'jaringan', 'ngeleq', 'terus', 'untuk', 'sementara', 'gw', 'unistal', 'dulu', 'moba', 'nya', 'karna', 'bug', 'sinyal', 'sampai', 'sekarang', 'belum', 'diperbaiki', 'gw', 'pindah', 'game', 'sebelah']",<FreqDist with 59 samples and 77 outcomes>,"['gw', 'kasih', 'bintang', 'karna', 'semenjak', 'update', 'jaringan', 'gw', 'bagus', 'lancar', 'stabil', 'wifidata', 'pas', 'pertandingan', 'sinyal', 'merah', 'drop', 'msms', 'parah', 'tolong', 'monton', 'orang', 'ngeluh', 'bug', 'perbaiki', 'bug', 'hiro', 'jaringan', 'perbaikin', 'papa', 'hiro', 'bug', 'now', 'jaringan', 'jaringan', 'ngeleq', 'gw', 'unistal', 'moba', 'karna', 'bug', 'sinyal', 'diperbaiki', 'gw', 'pindah', 'game', 'sebelah']","['gw', 'kasih', 'bintang', 'karna', 'semenjak', 'update', 'jaring', 'gw', 'bagus', 'lancar', 'stabil', 'wifidata', 'pas', 'tanding', 'sinyal', 'merah', 'drop', 'msms', 'parah', 'tolong', 'monton', 'orang', 'ngeluh', 'bug', 'baik', 'bug', 'hiro', 'jaring', 'perbaikin', 'papa', 'hiro', 'bug', 'now', 'jaring', 'jaring', 'ngeleq', 'gw', 'unistal', 'moba', 'karna', 'bug', 'sinyal', 'baik', 'gw', 'pindah', 'game', 'belah']"
24,gamenya parah setelah diupdate gamenya sering keluar sendiri kalau lagi bermain terus sinyalnya ngeleg padahal data sama wifi stabil terus banyak bugnya apalagi banyak player yang menggunakan cheat yang membuat saya sering kalah kalau mau mendownload game ini lebih baik dipikir pikir aja dulu karena gamenya banyak bug dan sering keluar masuk nggak jelas,1,"['gamenya', 'parah', 'setelah', 'diupdate', 'gamenya', 'sering', 'keluar', 'sendiri', 'kalau', 'lagi', 'bermain', 'terus', 'sinyalnya', 'ngeleg', 'padahal', 'data', 'sama', 'wifi', 'stabil', 'terus', 'banyak', 'bugnya', 'apalagi', 'banyak', 'player', 'yang', 'menggunakan', 'cheat', 'yang', 'membuat', 'saya', 'sering', 'kalah', 'kalau', 'mau', 'mendownload', 'game', 'ini', 'lebih', 'baik', 'dipikir', 'pikir', 'aja', 'dulu', 'karena', 'gamenya', 'banyak', 'bug', 'dan', 'sering', 'keluar', 'masuk', 'nggak', 'jelas']",<FreqDist with 44 samples and 54 outcomes>,"['gamenya', 'parah', 'diupdate', 'gamenya', 'bermain', 'sinyalnya', 'ngeleg', 'data', 'wifi', 'stabil', 'bugnya', 'player', 'cheat', 'kalah', 'mendownload', 'game', 'dipikir', 'pikir', 'gamenya', 'bug', 'masuk', 'nggak']","['gamenya', 'parah', 'diupdate', 'gamenya', 'main', 'sinyal', 'ngeleg', 'data', 'wifi', 'stabil', 'bugnya', 'player', 'cheat', 'kalah', 'mendownload', 'game', 'pikir', 'pikir', 'gamenya', 'bug', 'masuk', 'nggak']"
25,saran barubaru ini terjadi bug di saat loading memasuki matches yaitu freeze dan blank padahal soc bagus snapdragon  serta jaringan bagus pakai wifidata tolong segera diperbaikisbg player solo sering mendapatkan tim yg feeder tolong diperbaiki matching gamenya agar para player solo tidak bosan,1,"['saran', 'barubaru', 'ini', 'terjadi', 'bug', 'di', 'saat', 'loading', 'memasuki', 'matches', 'yaitu', 'freeze', 'dan', 'blank', 'padahal', 'soc', 'bagus', 'snapdragon', 'serta', 'jaringan', 'bagus', 'pakai', 'wifidata', 'tolong', 'segera', 'diperbaikisbg', 'player', 'solo', 'sering', 'mendapatkan', 'tim', 'yg', 'feeder', 'tolong', 'diperbaiki', 'matching', 'gamenya', 'agar', 'para', 'player', 'solo', 'tidak', 'bosan']",<FreqDist with 39 samples and 43 outcomes>,"['saran', 'barubaru', 'bug', 'loading', 'memasuki', 'matches', 'freeze', 'blank', 'soc', 'bagus', 'snapdragon', 'jaringan', 'bagus', 'pakai', 'wifidata', 'tolong', 'diperbaikisbg', 'player', 'solo', 'tim', 'feeder', 'tolong', 'diperbaiki', 'matching', 'gamenya', 'player', 'solo', 'bosan']","['saran', 'barubaru', 'bug', 'loading', 'pasuk', 'matches', 'freeze', 'blank', 'soc', 'bagus', 'snapdragon', 'jaring', 'bagus', 'pakai', 'wifidata', 'tolong', 'diperbaikisbg', 'player', 'solo', 'tim', 'feeder', 'tolong', 'baik', 'matching', 'gamenya', 'player', 'solo', 'bosan']"
26,makin update makin gajelas sinyal ping di loby ms pas main analog sering tidak berfungsi rekan begitu juga gabisa gerak ping menunjukkan warna hijau dengan kisaran tapi jalannya gajelas seperti ping ms keatas akhirnya direport dan kena feeder pdhl sistem moonton yg bermasalah sangat amat dirugikan sekali karena hendak bermain bagus tetapi hasilnya begitu skor kredit banyak berkurang tidak jelas karena kesalahan pihak moonton sangat kacau parahhhhhhhhhhhhhhh,1,"['makin', 'update', 'makin', 'gajelas', 'sinyal', 'ping', 'di', 'loby', 'ms', 'pas', 'main', 'analog', 'sering', 'tidak', 'berfungsi', 'rekan', 'begitu', 'juga', 'gabisa', 'gerak', 'ping', 'menunjukkan', 'warna', 'hijau', 'dengan', 'kisaran', 'tapi', 'jalannya', 'gajelas', 'seperti', 'ping', 'ms', 'keatas', 'akhirnya', 'direport', 'dan', 'kena', 'feeder', 'pdhl', 'sistem', 'moonton', 'yg', 'bermasalah', 'sangat', 'amat', 'dirugikan', 'sekali', 'karena', 'hendak', 'bermain', 'bagus', 'tetapi', 'hasilnya', 'begitu', 'skor', 'kredit', 'banyak', 'berkurang', 'tidak', 'jelas', 'karena', 'kesalahan', 'pihak', 'moonton', 'sangat', 'kacau', 'parahhhhhhhhhhhhhhh']",<FreqDist with 57 samples and 67 outcomes>,"['update', 'gajelas', 'sinyal', 'ping', 'loby', 'ms', 'pas', 'main', 'analog', 'berfungsi', 'rekan', 'gabisa', 'gerak', 'ping', 'warna', 'hijau', 'kisaran', 'jalannya', 'gajelas', 'ping', 'ms', 'keatas', 'direport', 'kena', 'feeder', 'pdhl', 'sistem', 'moonton', 'bermasalah', 'dirugikan', 'bermain', 'bagus', 'hasilnya', 'skor', 'kredit', 'berkurang', 'kesalahan', 'moonton', 'kacau', 'parahhhhhhhhhhhhhhh']","['update', 'gajelas', 'sinyal', 'ping', 'loby', 'ms', 'pas', 'main', 'analog', 'fungsi', 'rekan', 'gabisa', 'gerak', 'ping', 'warna', 'hijau', 'kisar', 'jalan', 'gajelas', 'ping', 'ms', 'atas', 'direport', 'kena', 'feeder', 'pdhl', 'sistem', 'moonton', 'masalah', 'rugi', 'main', 'bagus', 'hasil', 'skor', 'kredit', 'kurang', 'salah', 'moonton', 'kacau', 'parahhhhhhhhhhhhhhh']"
